year,Investors_Name,total_investment
2017,"Sujeet Kumar, Bhupender Singh, Yashish Dhaiya",200000.0
2017,"Indian Angel Network, Anand Mahindra",200000.0
2017,"Ravi Saxena, Sandeep Raju,",191000.0
2017,"Abhinav Gupta,",187000.0
2017,"Nibhrant Shah, Anandbir Singh, Anirudh Sheth, Pratik Singhi, Vikram Mehta, Murali Nair",175000.0
2017,"Malini Patel, Stelcore Management Services, Anjani Prasad",155000.0
2017,"Rajan Anandan, L.D Sharma, Saurabh Arora",150000.0
2017,"Ambarish Gupta, Aneesh Reddy, Bold Ventures, Vona Investments",150000.0
2017,Mehul Shah,150000.0
2017,"Aneesh Seth, Tushar Mittal",150000.0
2017,"Ajith Nair, Anish K",147000.0
2017,"PBS Srinivas, Vinod Martin,",125000.0
2017,Facebook FBStart,120000.0
2017,Rockstart Accelerator,118000.0
2017,The Ten Minute Million,108500.0
2017,Sanjay Mehta & Others ( The Ten Minute Million),106000.0
2017,Village Capital,100000.0
2017,Philippe Bouchet,100000.0
2017,"Vinod Martin, Evan Lim, Kanchan Ghoshal, Ram Kumar Kakani",100000.0
2017,"Mohammed Khan, Sameer Narayan & Others",100000.0
2017,Satoshi Studios,50000.0
2017,"Vinod Martin, Hemant Kaul, Prof. Ram Kumar Kakani & Others",50000.0
2017,Undisclosed investor,50000.0
2017,Facebook FB Start programme,40000.0
2017,Amit Patni,39000.0
2017,National Science and Technology Entrepreneurship Development Board,30000.0
2017,SAP,
2017,"Girish Mathrubootham, Apurva Chamaria, Rohit Chanana",
2017,"500 Startups, Purvi Capital, Rajan Anandan, Abhishek Gupta",
2017,"Blume Ventures, Contrarian Capital India Partners, Emergent Ventures India, Pallav Nadhani, Ashish Gupta, Sharad Sharma, Sirion Labs",
2017,Singapore based investor,
2017,Cross Border Angels & Experts,
2017,"Anand Chandrasekaran, Rajiv Mehta, Ramakant Sharma",
2017,"Cross Border Angels & Experts, Rajasthan Angel Innovators Network, The Chennai Angels",
2017,"Alok Mittal, Deepak Jain, Ritesh Malik, Jim Schimdktke",
2017,Rohitash Gupta,
2017,India Educational Investment Fund,
2017,"Mohan Tanksale, Kiran Shetty, Darshak Shah, Mandar Mhatre",
2017,Gokaldas Exports Ltd,
2017,"Varsha Rao, Surojit Chatterjee, Nirav Choksi & Others",
2017,"Grace Grace Techno Ventures LLP, Rajul Garg & Other undisclosed investors",
2017,"Nexus, GREE Ventures",
2017,Eagle10 Ventures,
2017,Vikram Sud,
2017,CIO Angel Network,
2017,"Vellayan Subbiah, Jonathan Boutelle, Rajan Anandan,\xc2\xa0 Rahul Chawla, Salil Donde, Amit Ranjan, Govind Rajan & Others",
2017,Sandeep Aggarwal,
2017,Anand Chandrasekaran,
2017,Jayant Humbarwadi,
2017,Redcliffe Capital,
2017,"Sunil Kalra, Aditya Singh, Rishi Srivastava, Rajan Anandan",
2017,Jacqueline Fernandez,
2017,Labruyere Eberl\\xc3\\xa9,
2017,"IIT Ropar, Imanpreet Singh Arora, Sidharth Rozario, Saurabh Abichandani, Shikhar Gupta,",
2017,"Ankur Capital, Hyderabad Angels",
2017,Rugmini Menon,
2017,Deepak Nathani,
2017,"""""""Kedaraa Capital",
2017,"Aakrit Vaish, Swapan Rajdev, Sushill Jiwarajka",
2017,Small Industries Development Bank of India (SIDBI),
2017,Mumbai Angels Network,
2017,"SSCBS Innovation, Incubation Foundation (SIIF)",
2017,Dream Incubator,
2017,"Satveer Thakral, LetsVenture, Mumbai Angels",
2017,YourNest Fund II,
2017,Kstart Capital,
2017,"Shamik Sharma, Aprameya Radhakrishna",
2017,"Puneet Gupta, Nimitt Desai & Others",
2017,"Vishwadeep Bajaj, Harsh Kundra, Nandkumar Rane, LN Buddharaju, Anupam Tyagi",
2017,Rajasthan Venture Capital Fund,
2017,IvyCamp Ventures,
2017,"FreakOut Group, Blume Ventures, Herb Madan, WaterBridge Ventures",
2017,Quarizon,
2017,Axilor Ventures,
2017,Nazara Games,
2017,JSW Ventures,
2017,Unilever Ventures,
2017,"R. Jayakumar, Vaibhav Vohra, Aditya Vazirani, Rhea Vazirani, AVN Business Solutions, Dreamweaver Investments",
2017,"GVFL, Unicorn India Ventures",
2017,GEMs,
2017,GardX International,
2017,"Anand Chandrasekaran, Apurva Chamaria, Ritesh Malik, Ashish Toshniwal, Ajeet Khurana",
2017,BLIP Initiatives,
2017,Triton Investment Advisors,
2017,Zeta,
2017,Singapore Angel Network,
2017,Ankit Nagori,
2017,Daffodil Software,
2017,"Rahul Agarwalla, Keshav Sanghi, Batlivala & Karani Securities",
2017,Jaarvis Accelerator,
2017,Scale Minds,
2017,One97 Communication Ltd,
2017,GAIL India Ltd,
2017,East Ventures & Others,
2017,"IDG Ventures, IDFC-Parampara Fund",
2017,"Marico Innovation Foundation (MIF), Villgro",
2017,Greenfield Advisory,
2017,Wipro Consumer Care,
2017,"Indian Angel Network, Native Angels Network",
2017,Fairfax Holdings,
2017,Dr. Ritesh Malik,
2017,"Bessemer Venture Partners, Stellaris Venture Partners, Jungle Venture Partners, Axis Capital",
2017,Umang Moondra,
2017,Infosys co-founder Kris Gopalakrishnan,
2017,Gaurav Gupta,
2017,Yuvraj Singh,
2017,"pi Ventures, Axilor Ventures, 500 Startups, Binny Bansal",
2017,"Incubate Fund, Sandesh Kirkire, Anand Kumar, Yogesh Chaudhary",
2017,"Nexus Venture Partners, Founders Fund",
2017,Ganesh Natarajan,
2017,"Axilor Ventures, Parampara Early Stage Opportunities Fund & Others",
2017,"Indian Angel network, IAN Fund",
2017,Chirag Nikunj Sheth & Others,
2017,"Raman Roy, Arvind Uppal, Sonu Bhasin, G Ravishankar",
2017,"Corvus Ventures, MAPE Advisory Group",
2017,"Japan Vyas, Tarun Adlakha",
2017,InsuResillience Investment Fund,
2017,"Anuj Puri, Redcliffe Capital, Artha India Ventures, Siddharth Kothari, Apoorv Ranjan Sharma,",
2017,"Shripad Nadkarni, Nandu Nandkishore",
2017,Langoor,
2017,"Senovo, Unternehmertum Venture Capital, Alexander Bruehl",
2017,"JSW Ventures, VenturEast",
2017,"Nishit Sharma, Alok Srivastava",
2017,"Amajit Gupta, Praveen Dubey, J.P. Bhatt",
2017,"Harmeet Bajaj, Pameela P, Fusiontech Ventures & Others",
2017,Luxasia Group,
2017,3one4 capital,
2017,Shailesh Haribhakti,
2017,"Ishwar Singh,Farhaan Shabbir",
2017,Beenext,
2017,Benori Ventures LLP,
2017,"Meher Roy, Nikhil Arora, Meet Kanodia, Krit Sankalp, Nitish Singh, Risabh Gupta",
2017,"Venture Highway, Alok Mittal, Mohit Agarwal, Anuj Gupta,",
2017,Intex Technologies,
2017,Amen Dhyllon,
2017,Vishal Malik,
2017,"Rajesh Yohannan, Puthen & Cole",
2017,Blume Ventures. Lenovo Capital and Incubator Group (LCIG),
2017,Xelpmoc,
2017,"MAPE Advisory Group, R Ramaraj, Corvus Ventures",
2017,Gujarat Venture Finance Ltd,
2017,Digital Garage,
2017,ThinQbate,
2017,"Aniruddha Malpani, Startup Oasis",
2017,"Startup Buddy, Apurva Chamaria,Sachin Arora, Bharat Gupta, Amit Manocha",
2017,"Social Alpha, Rajan Anandan, Rajeev Ahuja, Kshitij Arora",
2017,SBI (Stand Up India Scheme),
2017,Cyber Carrier,
2017,Nimit Panigrahi,
2017,Undisclosed angel investors,
2017,"Sandway Investment Ltd, Pearl Brook Holdings, Silo Holdings and Al Nour",
2017,"Harsh V. Pant, Ratheesh Raveendran",
2017,"iSquare Global,",
2017,"Zishaan Hayath, Karan Chellani, Mohit Satyan",
2017,"Bennett, Coleman and Company Ltd (BCCL),",
2017,SB Ventures,
2017,Unicorn India Ventures & Others,
2017,RoundGlass Partners,
2017,"Times Internet,Matrix Partners",
2017,Vividhity Ventures,
2017,"Pankaj Rungta, Yogesh Agarwal",
2017,"Deepak Kulkarni, Sandeep Pangal",
2017,AV Thomas Group,
2017,Francesco Cara,
2017,"Blume Ventures, NB Ventures, Nspira",
2017,"Abhishek Bhatewara, Vivek Shah, Haitong Securities, Suraj Saharan, Paras Arora",
2017,"Green Visor Capital LP II, IA Venture Strategies Fund II LP, Boillot Family Trust, Russell M Byrne, The Oliver R. Grace, Jr. Millennium Trust, SF Capital Investments LP",
2017,Ishan Manaktala,
2017,"Kashyap Deorah, Anand Sankeshwar, Deepak Jain, Sadashiva NT, Arjun Mehta, Satish Kaul, Anindya Ghose",
2017,SIDBI,
2017,"Satya D Sinha, Gyanendra Singh",
2017,Verlinvest,
2017,"Kunal Shah, Sandeep Tandon, Nitin Saluja, Gagan Goyal",
2017,Hinduja family,
2017,Matrix Partners India,
2017,"Mahavir Sharma, Vishal Jain, Rohit Sethi, Gaurav Luniya",
2017,DanGold Investment Corp,
2017,Tom Varkey,
2017,"Asuka Holdings, YouWeCan Ventures, Beenext, Beenos, M&S Partners",
2017,"Sushil Kumar, Sandeep Singh",
2017,"Indian Angels Network, LetsVenture",
2017,"Incubate Fund, Sanjay Shenoy, Mridul Upreti,",
2017,BookMyShow,
2017,"Sharad Sharma, Rajan Anandan,\xc2\xa0 Amit Ranjan, Alok Mittal & others",
2017,Lahiri Music\\xe2\\x80\\x99s family office,
2017,"Kae Capital, SEGNEL Ventures",
2017,"Uber Technologies Inc, Amaya Capital LLP",
2017,YouWeCan Ventures,
2017,"Konglo Ventures, White Unicorn Ventures, LetsVenture",
2017,"Fireside Ventures, Apurva Salarpuria, Sidharth Pansari, Sprout Capital",
2017,"500 Startups, IvyCap Ventures",
2017,Chandigarh Angels Network (CAN),
2017,"PV Sahad, Sandeep Shroff, Rahul Gupta",
2017,"Vikas Bajaj, Amit Kharbanda,",
2017,"lockchain ecosystem Global Advisors, Horseferry",
2017,"Rajan Anandan, Jamil Khatri, Ravi Iyer, Raghav Bahl",
2017,"DSG Consumer Partners, Eight Roads Ventures India",
2017,"Rising Stars, Manish Amin, Pallav Pandey, Chavi Jafa",
2017,Mumbai Angels,
2017,"Vijay Shekhar Sharma, Rajan Anandan, Kunal Shah, Girish Mathrubootham, Punit Soni, Anand Chandrasekaran, Sunil Kalra, Utsav Somani, Vishal Gondal, Vikram Limaye",
2017,"Sreeram Iyer, Suvo Sarkar, Anita Gupta, Likemind Ventures",
2017,"Calcutta Angels Network (CAN), Augment Ventures",
2017,AdvantEdge,
2017,"Chandigarh Angels Network, Social Alpha and other unnamed angel investors",
2017,"Ratan Tata, Nandan Nilekani, Uday Kotak, Vijay Shekhar Sharma, Kiran Mazumdar-Shaw, Rajiv C Mody",
2017,V Balakrishnan.,
2017,Zomato Media Pvt. Ltd,
2017,Dutch government fund,
2017,"Kae Capital Management, Nazara Technologies",
2017,"Rohit Nanda, Rajit Nanda, Smarak Bhuyan, Sashwat Brahma,",
2017,"Cao Yibin, Huang Wei, Madhusudan E,",
2017,Sundaram Finance Holdings,
2017,SD Group,
2017,Poshika Financial Ecosystem,
2017,"Arun Patodia, Bharat Kedia",
2017,Sequoia Capital,
2017,"YouWeCan Ventures,",
2017,50K Ventures,
2017,Rajasthan Angel Investor Network,
2017,Aavya Ventures,
2017,"Asuka, Pravega Ventures, BEENEXT",
2017,"Aparup Sengupta, Devendra Reddy,",
2017,Om Chaudhry,
2017,"Rivergate Capital,",
2017,Aequs Group,
2017,"Orios Ventures Partners, Team Builder Ventures, Omidyar Networks",
2017,"Capillary Technologies, Whiteboard Capital, YourNest Angel Fund, Rajul Garg",
2017,"Sandeep Aggarwal, Gautam Chhaochharia, R Balachandar",
2018,N/A,609085951.0
2018,SoftBank Vision Fund,300000000.0
2018,"Alibaba, Helion Venture Partners, Bessemer Venture Partners, Ascent Capital",300000000.0
2018,DST Global and Lightspeed Venture Partners\\xe2\\x80\\x99 global fund.,225000000.0
2018,Ant Financials,200000000.0
2018,SoftBank Vision Fund & Info Edge (India) Ltd,200000000.0
2018,Lighthouse,157200000.0
2018,"IDG Ventures, Accel Partners, Kalaari Capital and Others",120000000.0
2018,"Tencent Holdings Ltd, Times Internet",115000000.0
2018,"TPG, Norwest Venture Partners, Sequoia Capital & Matrix Partners",100000000.0
2018,DiDi Chuxing,100000000.0
2018,Naspers,100000000.0
2018,Sandeep Mathur,100000000.0
2018,"Tencent, Kalaari Capital and Private equity firm Multiples Alternate Asset Management",100000000.0
2018,"TPG Growth, The Rise Fund & Others",100000000.0
2018,Fullerton Financial Holdings Pte Ltd & Others,87000000.0
2018,"Actis, Altimeter Capital",82000000.0
2018,Flipkart,66000000.0
2018,"SoftBank, Tiger Global and Apoletto Managers.",62000000.0
2018,"ChrysCapital, Existing investors, Elevar Equity, LGT Impact, Omidyar Network and Kaizen Private Equity also participated in the round",55000000.0
2018,"Shunwei Capital, DST Partners and RPS Ventures",50000000.0
2018,Steadview Capital and Vy Capital.,50000000.0
2018,Accel Partners,50000000.0
2018,Lightspeed & Yuri Milner,50000000.0
2018,Meritech Capital Partners,50000000.0
2018,"Kingsway FCI Fund, KCK Global & Others",49700000.0
2018,"LeapFrog Investments, Aspada Investment, Quona Capital",47000000.0
2018,Fairfax,45000000.0
2018,"Paragon Partners, Individual Investors",42000000.0
2018,State Street Global Advisors,38400000.0
2018,Morgan Stanley Private Equity Asia,36230000.0
2018,"Sunil Munjal, Harsh Mariwala, Dalip Pathak and Others",35000000.0
2018,"Sistema Asia Fund, Sistema JSFC and Tanncam Investment",35000000.0
2018,Fung Strategic Holdings,35000000.0
2018,"CLP Holdings Group, Innogy, \xc3\x98rstead, and Tenaska",32000000.0
2018,Teachers Insurance and Annuity Association (TIAA),31000000.0
2018,"Vertex Ventures Southeast Asia (SEA) and India and Sistema Asia Fund, Fosun RZ Capital, Ventureast, and Endiya Partners.\n\n",30000000.0
2018,"Lakestar and Jungle Ventures, Softbank\xe2\x80\x99s DeepCore.",29500000.0
2018,"Creation Investments, Falcon Edge, Matrix Partners India and Zodius Capital",29000000.0
2018,"Norwest Venture Partners, CDC Group, the UK\xe2\x80\x99s Development Finance Institution and P Surendra Pai",27799000.0
2018,Info Edge (India) Ltd and Temasek,27700000.0
2018,"Sunil Kant Munjal, Hero Electronix\xe2\x80\x99s corporate financing arm, Electronic Development Fund",25000000.0
2018,"responsAbility, Elevar Equity and Accel Partners",23500000.0
2018,"Line Ventures Corporation, Line Corp, Naver, Shinhan Bank and TS Investment",23000000.0
2018,Oman India Joint Investment Fund (OIJIF),23000000.0
2018,Amazon,22000000.0
2018,"International Finance Corporation, Transamerica and others.",22000000.0
2018,"B Capital, International Finance Corporation (IFC), Accel Partners and IDG Ventures",22000000.0
2018,"CapitalG, SAIF Partners and LGT Impact Ventures",21500000.0
2018,Lighthouse Funds & Thuasne Participations,21000000.0
2018,CDC Group Plc,21000000.0
2018,"Wargburg Pincus, Sequoia",20000000.0
2018,"Tiger Global, Y Combinator",20000000.0
2018,"Goldman Sachs, hedge fund & Others",20000000.0
2018,"Accel Partners, IDG Venture, Endiya Partners, pi Ventures, VH Capital, Axilor Ventures and Binny Bansal",19000000.0
2018,Amazon-Patni JV,18840000.0
2018,"Xiaomi Singapore, Shunwei Capital",18200000.0
2018,"Insight Venture Partners, Accel Partners and Tiger Global Management.",18000000.0
2018,PayU & Others,18000000.0
2018,"Matrix Partners, Bhavish Aggarwal, Ankit Bhati, Binny Bansal, Kunal Shah and Manish Patel.",17200000.0
2018,"Allcargo Logistics, Navneet Education and Mahavir Agency",17000000.0
2018,Eight Roads Ventures India,15700000.0
2018,"Accel Partners, Sequoia India, Y Combinator and others.",15000000.0
2018,Alpha Capital,14800000.0
2018,Sequoia Capital India,14680000.0
2018,"Hyundai, Edelweiss and Beenext, Dream Incubator, Sunjay Kapoor and Telama Investment",14270000.0
2018,"IndusAge Partners, Bill & Melinda Gates Foundation, Qualcomm Venture, ABB Technology Ventures, Omnivore, Blume Ventures, Venture Highway and BEENEXT",14000000.0
2018,"Michael & Susan Dell Foundation, LGT Impact Ventures",13500000.0
2018,"Xiaomi,PayU, Ribbit Capital and Omidyar Network",13400000.0
2018,"Sequoia Capital India Advisors, Accel Partners and G Raghunandan",12200000.0
2018,Sistema Asia Fund,12000000.0
2018,Fosun International,12000000.0
2018,"Sequoia Capital, SAIF Partners and Kalaari capital",12000000.0
2018,"Amazon, Ashish Dhawan, Catamaran Ventures, NR Narayana Murthy.",12000000.0
2018,"Fundamentum, SAIF Partners, Bessemer Venture Partners, RB investments & Others",12000000.0
2018,"Sequoia Capital India, SAIF Partners, Y Combinator and Venture Highway",11500000.0
2018,"Cooperative Oikocredit, Caspian and Hivos-Triodos Fund",11000000.0
2018,Amazon Alexa Fund & Dentsu Ventures,11000000.0
2018,Paragon Partners,10100000.0
2018,"Accel Partners, Tiger Global And Others",10000000.0
2018,"HDFC Life, HDFC Asset Management",10000000.0
2018,"HDFC Bank, Axis Bank",10000000.0
2018,"Sabre Partners, Puneet Dalmia & Others",10000000.0
2018,"Sequoia Capital, Maverick Capital Ltd and HBM Healthcare Investments Ltd",10000000.0
2018,MakeMyTrip Limited,10000000.0
2018,Avendus Finance Pvt. Ltd,9700000.0
2018,"Sequoia Capital, Accel Partners & Raghunandan Gangappa",9100000.0
2018,One 97 Communications,8950000.0
2018,Avendus Finance,8600000.0
2018,Ravi Viswanathan,8200000.0
2018,"Nexus Venture Partners, MGV, Liquid 2 Ventures, Hack VC, Emergent Ventures and Y Combinator",8000000.0
2018,Amazon Inc. and Mastercard,8000000.0
2018,Undisclosed Investors,7600000.0
2018,Aegon NV,7600000.0
2018,Bay Capital Investments and Others,7500000.0
2018,RNT Capital,7400000.0
2018,"Kalaari Capital, Unilever Ventures and Blume Ventures",7000000.0
2018,Xiaomi and Sequoia Capital India,7000000.0
2018,"Accel Partners, Sequoia Capital",6830000.0
2018,Falcon Edge,6390000.0
2018,IFMR Capital,6240000.0
2018,Network 18,6230000.0
2018,Alteria Capital,6110000.0
2018,CDC Group plc\\xc2\\xa0,6000000.0
2018,"Sistema Asia Fund, VC Samsung NEXT, Chiratae Ventures, Inventus Capital, Blume Ventures and Innoven Capital.",6000000.0
2018,Sequoia Capital,6000000.0
2018,Denlow Investment Trust and Beenext,5850000.0
2018,"Neoplux, OPPO, IDG Ventures India, Kalaari Capital, GREE Ventures and Summit Media",5500000.0
2018,InnoVen Capital,5500000.0
2018,"Shunwei Capital,Quotient, Mayfield & Others",5000000.0
2018,ResponsAbility,5000000.0
2018,"Nexus Venture Partners, Omidyar Network and Shunwei Capital",5000000.0
2018,S7 Group,5000000.0
2018,Kantilal Patel,5000000.0
2018,"Vertex Ventures, Accel Partners and Saama Capital",5000000.0
2018,"Stellaris Venture Partners, Vy Capital, Raghunandan G, and Ramakant Sharma",5000000.0
2018,Helix Investments,4800000.0
2018,Nederlandse Financierings-Maatschappij voor Ontwikkelingslanden N.V.,4700000.0
2018,"BlueOrchard Finance Ltd, Hinduja Leyland Finance and IntelleGrow",4600000.0
2018,Undisclosed Existing Investors As Well As The Tamarind Family Trust,4500000.0
2018,Ventureast,4400000.0
2018,Omidyar Network,4300000.0
2018,"Saama Capital, SRI Capital, Beenext, and Pravega Ventures",4200000.0
2018,"Prime Venture Partners, Stellaris Venture Partners and Mayur Abhaya Srisrimal",4200000.0
2018,DMI Finance,4000000.0
2018,Credence Family Office,4000000.0
2018,MDI Ventures & Telkom Indonesia,4000000.0
2018,Stellaris Ventures & Others,4000000.0
2018,Diageo India,4000000.0
2018,Vertex Ventures,4000000.0
2018,"Ventureast, Orios Venture Partners and the IAN Fund",4000000.0
2018,"Hinduja Leyland Finance, IntelleGrow",3800000.0
2018,"Venture Highway, GREE Ventures, Space Matrix, Individual Investors",3500000.0
2018,Brand Capital,3450000.0
2018,"Stellaris Venture Partners and Kalaari Capital, Rajan Anandan from Google, Dilip Khandwelwal from SAP Labs India, and Amrish Rau from PayU India",3400000.0
2018,Dr. Ranjan Pai,3200000.0
2018,Montane Ventures,3100000.0
2018,Unilever Ventures,3000000.0
2018,Accel (formerly known as Accel Partners),3000000.0
2018,"Amit Burman, SIDBI Venture Capital",3000000.0
2018,"Nexus Venture Partners, Prime Venture Partners and Others",3000000.0
2018,Kalpavriksh,3000000.0
2018,Amit Singhal and Unitus Seed Fund,3000000.0
2018,ZigExN,3000000.0
2018,Saama Capital and Sequoia Capital,3000000.0
2018,CBA Capital and others,3000000.0
2018,Omidyar Network. Blume Ventures and Professor Shlomo Ben-Haim,2800000.0
2018,Ventureast and Exfinity,2500000.0
2018,"IL&FS Private Equity, Kae Capital & Others",2500000.0
2018,Lionrock Capital,2500000.0
2018,Base of Pyramid Asia (BOPA) Pte Ltd,2500000.0
2018,"Ranjan Pai, Apoorva Patni, Beenext Ventures,GrowX Ventures",2100000.0
2018,"Blume Ventures, HealthQuad and Fireside Ventures",2100000.0
2018,"Accion Venture Lab, Unicorn India Ventures and ISME ACE.",2000000.0
2018,"Insistor, Oikocredit",2000000.0
2018,Lok Capital,2000000.0
2018,"Ashish Kacholi, S Chand Group",2000000.0
2018,"Info Edge, AET Fund, Akatsuki and Incubate Fund from Japan and Better Capital AngelList syndicate.",2000000.0
2018,Leo Capital,2000000.0
2018,"Exfinity Venture, Saha fund Partners, Arihant Patni of Patni Family Office, Anjali Bansal, Shardul Amarchand Mangaldas, Satish Khanna and Taparia family office.",2000000.0
2018,"Man Capital LLP, Girnar Software, Others",2000000.0
2018,Trifecta Capital,1935089.0
2018,RuNet & Other,1930000.0
2018,Vidal Healthcare,1900000.0
2018,Bertelsmann India Investments,1700000.0
2018,Hyperplane Venture Capital and several angel investors,1700000.0
2018,"Ventureast, Endiya Partners, Eight Roads Ventures, Touchstone Equities, BVR Mohan Reddy",1500000.0
2018,Omidyar Network & Others,1500000.0
2018,"Kalaari Capital, Omidyar Network and Accion Venture Labs",1500000.0
2018,"Y Combinator, Khosla Ventures, Vy Capital and others",1400000.0
2018,Individual Investors,1372000.0
2018,Mayfield Fund,1300000.0
2018,"Accion Venture Lab, YourNest Venture Capital And Other Angel Investors",1300000.0
2018,"BeeNext , WEH Ventures and Sprout Ventures",1250000.0
2018,Endiya Partners,1240000.0
2018,Pravega Ventures and Beenext,1100000.0
2018,Speciale Invest & Others,1100000.0
2018,"Bharat Innovation, IDFC-Parampara Capital, Arthavida Ventures, Jitendra Gupta & Others",1100000.0
2018,Nexus Venture Partners,1100000.0
2018,"Shorooq Investments, LetsVenture & Others",1100000.0
2018,"Insignia Ventures Partners, Lightbridge Partners & Kairos",1100000.0
2018,"Kris Gopalakrishnan, Pratithi Investment Trust, MEMG Family Office, S Gopal",1040000.0
2018,AJ Ventures and Jain International Trade Organisation (JITO),1000000.0
2018,Tiger Global,1000000.0
2018,Blume Ventures,1000000.0
2018,InfoEdge,1000000.0
2018,"Unitus Ventures, Behram Vakil and Jerxis Vandrevala",1000000.0
2018,"Pi Ventures, Axilor Ventures",1000000.0
2018,Equanimity Venture Fund,1000000.0
2018,Polaris Fund,1000000.0
2018,Pravega Ventures,1000000.0
2018,Stevens Creek Ventures,1000000.0
2018,"RB Investments, Singapore",1000000.0
2018,"SRI Capital, Waterbridge Ventures and ThinKuvate",1000000.0
2018,"Shivani Singh, Rahul Maroli, Mitesh Shah, Venture Catalysts, Alfa Capital, Green Shots Capital, Real Time Ventures.",1000000.0
2018,Ajay Relan and Vinay Mittal,1000000.0
2018,"Initia Holdings,Vipin Agarwal and others.",1000000.0
2018,HR Fund,1000000.0
2018,Fireside Ventures,1000000.0
2018,SAR Group,978000.0
2018,Rairah Corporation,949000.0
2018,Auxano Deals,772500.0
2018,SucSEED Venture Partners,768000.0
2018,RS Shanbag,735000.0
2018,LetsVenture,735000.0
2018,Stellaris Venture Partners,700000.0
2018,Ratan Tata,535000.0
2018,"Axilor Ventures, Newfort Capital",500000.0
2018,Lindwall Family Investments LLC (LFI),500000.0
2018,Ankur Capital,500000.0
2018,Venture Catalysts,500000.0
2018,Brand Capital and Others,500000.0
2018,Credika and unnamed angel investors,500000.0
2018,Undisclosed,500000.0
2018,"1Crowd, Ankur Capital",500000.0
2018,"Dewang Neralla, Mahesh Kothurkar,Atul Agarwal",500000.0
2018,Mr. Manoj Prasad,500000.0
2018,Unknown High Net-Worth Individuals,450000.0
2018,"LetsVenture, Rajan Anandan, Basab Pradhan, Vivek Khare and Bijoy George",450000.0
2018,Info Edge (India) Ltd,440000.0
2018,"Avtar Monga, chief operating office at IDFC Bank, Aditya Malik & Others",437000.0
2018,"Metaform Ventures, Hemant Luthra, Micro venture capital firm GEMS Partners and Others",436000.0
2018,The Chennai Angels,400000.0
2018,"Farm To Fork, Arts Alliance, The Syndicate Fund, Sven Hensen, Zeroth and Artesian Venture Partners",400000.0
2018,"Indian fintech fund, Rainmatter",354600.0
2018,Ashok Kumar Gajera,311200.0
2018,Subhkam Ventures and Mohit Khadaria,307600.0
2018,Blume ventures,300000.0
2018,"Spiral Ventures, Subho Ray and Samir Kumar",300000.0
2018,Atul Gupta and Saurabh Rastogi,293000.0
2018,"AngelList, Rahul Khanna, Rajeev Arora and Ram Ramsundar.",280000.0
2018,Individual investors,278000.0
2018,"Startup Buddy,Amit Manocha and others",250000.0
2018,Sequoia and Jerry Yang,250000.0
2018,"Baskar Subramanian, Saket Kumar, Gaurav Suri and Ankit Kesarwani",250000.0
2018,"GEMS Advisory, Alok Mittal and Sachin Bhatia",246000.0
2018,"Prashant Mehta, Mitali Pawar, Nikhil G and Bhavesh P, R Ranganathan, ONCOTRUST and Medintel Services Pvt. Ltd",200000.0
2018,"Rishi Vasudev, Excelsior Investments, Ritesh Vohra, Praveer Kumar, Prashant Gupta and Others",180000.0
2018,Gray Matters,180000.0
2018,"Siddharth Agarwal, Mahavir Sharma, Amit Singal, 100 Co-founders Lab and others.",175000.0
2018,"Maheshwar Peri, founder and chairman of career information portal Careers360, and Jamshed Jeejeebhoy, director at Byramjee Jeejeebhoy Pvt. Ltd were among the angels",150000.0
2018,"Mohammed Khan, Sameer Narayan & Others",150000.0
2018,Michael Patrick Hickey,148434.0
2018,Omphalos Ventures India LLP,143000.0
2018,Lead Angels Network,138995.0
2018,Aspire Logistics LLC,125000.0
2018,Y Combinator,120000.0
2018,Axis Capital Partners,100000.0
2018,"Pankaj Chopra, Ankush Gupta",80000.0
2018,"Bhairavi Jani, Alok Divatia, Namrata Kaul, Sohail Hashemi, Aijaz Saleem",
2018,NB Ventures and Others,
2018,Mumbai Angels Network,
2018,Dr Devi Shetty,
2018,Menterra Venture & Artha Initiatives,
2018,"Axilor, Sprout Venture Partners and others",
2018,"Kumar Vembu, Axilor Ventures",
2018,British and Indian Governments,
2018,MakeMyTrip,
2018,"Matrix Partner, Amrish Rau, Investopad, Digital Currency Group, Hinduja Group, Lightspeed India, Eight Innovate, Amit Ranjan, Prashant Malik and others",
2018,Unitus Seed Fund,
2018,"Chennai Angels, Lead Angels, LetsVenture",
2018,"Anil Advani, Pramod Jain, Amrendra Reddy and Manish Satnaliwala.",
2018,"Claris Capital, Mumbai Angels Network",
2018,Kae Capital Management,
2018,Prashant Jaiswal,
2018,Shilpa Shetty Kundra,
2018,Rohan Agila,
2018,KDDI\\xc2\\xa0,
2018,"Vishal Bali, Yogesh Misra, Thomas Assessments and others",
2018,Tribe Impact Capital LLP,
2018,"Rajan Anandan, Madhusudhan Kannan, Jayant Kadambi, Puneet Gupta and Pradeep K Jaisingh",
2018,"Biz Stone, Kunal Bahl, Rohit Bansal, Alagu Periyannan and Karthee Madasamy",
2018,"Recruit Holdings, Sequoia Capital India, Accel Partners",
2018,"Incubate Fund India, Anuj Agrawal",
2018,Social Capital,
2018,"PNC, Citi Ventures",
2018,Shiva Gunapu & Others,
2018,"Jessica Wong, Hiro Mashita, Xue Manzi and Yiyun Zhang.",
2018,"Emery Capital, Blacksoil and Kalaari Capital",
